id,name,group,rows,cols,nnz,kind,date,year,num_entries,density,sparsity_pct,nnz_per_row,is_square,detail_url,url_mm
783,nemeth19,Nemeth,9506,9506,818302,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.009055615886833563,99.09443841131664,86.08268462023985,True,/Nemeth/nemeth19,https://sparse.tamu.edu/MM/Nemeth/nemeth19.tar.gz
784,nemeth20,Nemeth,9506,9506,971870,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.010755053039020966,98.92449469609791,102.23753418893331,True,/Nemeth/nemeth20,https://sparse.tamu.edu/MM/Nemeth/nemeth20.tar.gz
785,nemeth21,Nemeth,9506,9506,1173746,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.012989083400391722,98.70109165996082,123.47422680412372,True,/Nemeth/nemeth21,https://sparse.tamu.edu/MM/Nemeth/nemeth21.tar.gz
786,nemeth22,Nemeth,9506,9506,1358832,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.0150373097545134,98.49626902454865,142.94466652640438,True,/Nemeth/nemeth22,https://sparse.tamu.edu/MM/Nemeth/nemeth22.tar.gz
787,nemeth23,Nemeth,9506,9506,1506810,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.01667488601328077,98.33251139867191,158.511466442247,True,/Nemeth/nemeth23,https://sparse.tamu.edu/MM/Nemeth/nemeth23.tar.gz
788,nemeth24,Nemeth,9506,9506,1506550,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.016672008762424025,98.3327991237576,158.48411529560278,True,/Nemeth/nemeth24,https://sparse.tamu.edu/MM/Nemeth/nemeth24.tar.gz
789,nemeth25,Nemeth,9506,9506,1511758,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.01672964231035453,98.32703576896455,159.03197980223018,True,/Nemeth/nemeth25,https://sparse.tamu.edu/MM/Nemeth/nemeth25.tar.gz
790,nemeth26,Nemeth,9506,9506,1511760,Subsequent Theoretical/Quantum Chemistry Problem,1999,1999,90364036,0.01672966444305343,98.32703355569465,159.0321901956659,True,/Nemeth/nemeth26,https://sparse.tamu.edu/MM/Nemeth/nemeth26.tar.gz
791,aft01,Okunbor,8205,8205,125567,Acoustics Problem,2001,2001,67322025,0.001865169682581592,99.81348303174184,15.303717245581963,True,/Okunbor/aft01,https://sparse.tamu.edu/MM/Okunbor/aft01.tar.gz
792,aft02,Okunbor,8184,8184,127762,Acoustics Problem,2001,2001,66977856,0.001907525973957721,99.80924740260423,15.61119257086999,True,/Okunbor/aft02,https://sparse.tamu.edu/MM/Okunbor/aft02.tar.gz
801,xenon1,Ronis,48600,48600,1181120,Materials Problem,2001,2001,2361960000,0.0005000592728073295,99.94999407271926,24.302880658436212,True,/Ronis/xenon1,https://sparse.tamu.edu/MM/Ronis/xenon1.tar.gz
802,xenon2,Ronis,157464,157464,3866688,Materials Problem,2001,2001,24794911296,0.00015594683739093623,99.9844053162609,24.556012802926382,True,/Ronis/xenon2,https://sparse.tamu.edu/MM/Ronis/xenon2.tar.gz
803,3dtube,Rothberg,45330,45330,3213618,Computational Fluid Dynamics Problem,1997,1997,2054808900,0.0015639498154791914,99.84360501845208,70.89384513567174,True,/Rothberg/3dtube,https://sparse.tamu.edu/MM/Rothberg/3dtube.tar.gz
804,cfd1,Rothberg,70656,70656,1825580,Computational Fluid Dynamics Problem,1997,1997,4992270336,0.00036568131874499516,99.9634318681255,25.837579257246375,True,/Rothberg/cfd1,https://sparse.tamu.edu/MM/Rothberg/cfd1.tar.gz
805,cfd2,Rothberg,123440,123440,3085406,Computational Fluid Dynamics Problem,1997,1997,15237433600,0.00020248856080331008,99.97975114391967,24.995187945560595,True,/Rothberg/cfd2,https://sparse.tamu.edu/MM/Rothberg/cfd2.tar.gz
806,gearbox,Rothberg,153746,153746,9080404,Structural Problem,1997,1997,23637832516,0.00038414706567760164,99.96158529343224,59.06107475966854,True,/Rothberg/gearbox,https://sparse.tamu.edu/MM/Rothberg/gearbox.tar.gz
807,struct3,Rothberg,53570,53570,1173694,Structural Problem,1997,1997,2869744900,0.00040898896623180685,99.95910110337682,21.909538921037893,True,/Rothberg/struct3,https://sparse.tamu.edu/MM/Rothberg/struct3.tar.gz
808,struct4,Rothberg,4350,4350,237798,Structural Problem,1997,1997,18922500,0.012566944114149822,98.74330558858502,54.66620689655172,True,/Rothberg/struct4,https://sparse.tamu.edu/MM/Rothberg/struct4.tar.gz
809,shyy161,Shyy,76480,76480,329762,Computational Fluid Dynamics Problem,1994,1994,5849190400,5.637737489277148e-05,99.99436226251073,4.311741631799163,True,/Shyy/shyy161,https://sparse.tamu.edu/MM/Shyy/shyy161.tar.gz
810,shyy41,Shyy,4720,4720,20042,Computational Fluid Dynamics Problem,1994,1994,22278400,0.0008996157713300776,99.91003842286699,4.246186440677966,True,/Shyy/shyy41,https://sparse.tamu.edu/MM/Shyy/shyy41.tar.gz
811,appu,Simon,14000,14000,1853104,Directed Weighted Random Graph,1993,1993,196000000,0.009454612244897959,99.05453877551021,132.36457142857142,True,/Simon/appu,https://sparse.tamu.edu/MM/Simon/appu.tar.gz
812,bbmat,Simon,38744,38744,1771722,Computational Fluid Dynamics Problem,1993,1993,1501097536,0.0011802843969227594,99.88197156030772,45.728938674375385,True,/Simon/bbmat,https://sparse.tamu.edu/MM/Simon/bbmat.tar.gz
813,olafu,Simon,16146,16146,1015156,Structural Problem,1993,1993,260693316,0.003894062247457085,99.6105937752543,62.87352904744209,True,/Simon/olafu,https://sparse.tamu.edu/MM/Simon/olafu.tar.gz
814,raefsky1,Simon,3242,3242,293409,Computational Fluid Dynamics Problem Sequence,1993,1993,10510564,0.027915628504807163,97.20843714951928,90.50246761258482,True,/Simon/raefsky1,https://sparse.tamu.edu/MM/Simon/raefsky1.tar.gz
815,raefsky2,Simon,3242,3242,293551,Subsequent Computational Fluid Dynamics Problem,1993,1993,10510564,0.027929138721766025,97.20708612782339,90.54626773596546,True,/Simon/raefsky2,https://sparse.tamu.edu/MM/Simon/raefsky2.tar.gz
816,raefsky3,Simon,21200,21200,1488768,Computational Fluid Dynamics Problem,1993,1993,449440000,0.0033124955500178,99.66875044499822,70.22490566037736,True,/Simon/raefsky3,https://sparse.tamu.edu/MM/Simon/raefsky3.tar.gz
817,raefsky4,Simon,19779,19779,1316789,Structural Problem,1993,1993,391208841,0.0033659489817102575,99.66340510182897,66.57510490924719,True,/Simon/raefsky4,https://sparse.tamu.edu/MM/Simon/raefsky4.tar.gz
818,raefsky5,Simon,6316,6316,167178,Structural Problem,1993,1993,39891856,0.004190780193330689,99.58092198066694,26.468967701076632,True,/Simon/raefsky5,https://sparse.tamu.edu/MM/Simon/raefsky5.tar.gz
819,raefsky6,Simon,3402,3402,130371,Structural Problem,1993,1993,11573604,0.011264511901392167,98.87354880986078,38.32186948853616,True,/Simon/raefsky6,https://sparse.tamu.edu/MM/Simon/raefsky6.tar.gz
820,venkat01,Simon,62424,62424,1717792,Computational Fluid Dynamics Problem Sequence,1993,1993,3896755776,0.00044082618946248277,99.95591738105375,27.518134051006022,True,/Simon/venkat01,https://sparse.tamu.edu/MM/Simon/venkat01.tar.gz
821,venkat25,Simon,62424,62424,1717763,Subsequent Computational Fluid Dynamics Problem,1993,1993,3896755776,0.00044081874737432865,99.95591812526257,27.51766948609509,True,/Simon/venkat25,https://sparse.tamu.edu/MM/Simon/venkat25.tar.gz
822,venkat50,Simon,62424,62424,1717777,Subsequent Computational Fluid Dynamics Problem,1993,1993,3896755776,0.00044082234010654097,99.95591776598934,27.517893758810715,True,/Simon/venkat50,https://sparse.tamu.edu/MM/Simon/venkat50.tar.gz
823,utm1700b,TOKAMAK,1700,1700,21509,Electromagnetics Problem,1996,1996,2890000,0.007442560553633218,99.25574394463668,12.65235294117647,True,/TOKAMAK/utm1700b,https://sparse.tamu.edu/MM/TOKAMAK/utm1700b.tar.gz
824,utm300,TOKAMAK,300,300,3155,Electromagnetics Problem,1996,1996,90000,0.035055555555555555,96.49444444444445,10.516666666666667,True,/TOKAMAK/utm300,https://sparse.tamu.edu/MM/TOKAMAK/utm300.tar.gz
825,utm3060,TOKAMAK,3060,3060,42211,Electromagnetics Problem,1996,1996,9363600,0.0045079883805374,99.54920116194626,13.794444444444444,True,/TOKAMAK/utm3060,https://sparse.tamu.edu/MM/TOKAMAK/utm3060.tar.gz
826,utm5940,TOKAMAK,5940,5940,83842,Electromagnetics Problem,1996,1996,35283600,0.0023762314503055246,99.76237685496945,14.114814814814816,True,/TOKAMAK/utm5940,https://sparse.tamu.edu/MM/TOKAMAK/utm5940.tar.gz
827,av41092,Vavasis,41092,41092,1683902,2D/3D Problem,1994,1994,1688552464,0.0009972458871730977,99.90027541128269,40.97882799571693,True,/Vavasis/av41092,https://sparse.tamu.edu/MM/Vavasis/av41092.tar.gz
828,swang1,Wang,3169,3169,20841,Semiconductor Device Problem Sequence,1994,1994,10042561,0.0020752674541882296,99.79247325458118,6.576522562322499,True,/Wang/swang1,https://sparse.tamu.edu/MM/Wang/swang1.tar.gz
829,swang2,Wang,3169,3169,20841,Subsequent Semiconductor Device Problem,1994,1994,10042561,0.0020752674541882296,99.79247325458118,6.576522562322499,True,/Wang/swang2,https://sparse.tamu.edu/MM/Wang/swang2.tar.gz
830,wang1,Wang,2903,2903,19093,Semiconductor Device Problem Sequence,1994,1994,8427409,0.002265583644985072,99.7734416355015,6.576989321391664,True,/Wang/wang1,https://sparse.tamu.edu/MM/Wang/wang1.tar.gz
831,wang2,Wang,2903,2903,19093,Subsequent Semiconductor Device Problem,1994,1994,8427409,0.002265583644985072,99.7734416355015,6.576989321391664,True,/Wang/wang2,https://sparse.tamu.edu/MM/Wang/wang2.tar.gz
832,wang3,Wang,26064,26064,177168,Semiconductor Device Problem,1994,1994,679332096,0.00026079733468091574,99.9739202665319,6.797421731123388,True,/Wang/wang3,https://sparse.tamu.edu/MM/Wang/wang3.tar.gz
833,wang4,Wang,26068,26068,177196,Semiconductor Device Problem,1994,1994,679540624,0.0002607585091189486,99.9739241490881,6.797452815712751,True,/Wang/wang4,https://sparse.tamu.edu/MM/Wang/wang4.tar.gz
834,Zhao1,Zhao,33861,33861,166453,Electromagnetics Problem,2001,2001,1146567321,0.00014517507777460893,99.98548249222254,4.915773308526033,True,/Zhao/Zhao1,https://sparse.tamu.edu/MM/Zhao/Zhao1.tar.gz
835,Zhao2,Zhao,33861,33861,166453,Electromagnetics Problem,2001,2001,1146567321,0.00014517507777460893,99.98548249222254,4.915773308526033,True,/Zhao/Zhao2,https://sparse.tamu.edu/MM/Zhao/Zhao2.tar.gz
836,extr1,Zitney,2837,2837,10967,Chemical Process Simulation Problem,1997,1997,8048569,0.0013626024700788427,99.86373975299212,3.8657032076136764,True,/Zitney/extr1,https://sparse.tamu.edu/MM/Zitney/extr1.tar.gz
837,hydr1,Zitney,5308,5308,22680,Chemical Process Simulation Problem,1997,1997,28174864,0.0008049728296825141,99.91950271703175,4.2727957799547855,True,/Zitney/hydr1,https://sparse.tamu.edu/MM/Zitney/hydr1.tar.gz
838,radfr1,Zitney,1048,1048,13299,Chemical Process Simulation Problem,1997,1997,1098304,0.012108669366587029,98.7891330633413,12.689885496183207,True,/Zitney/radfr1,https://sparse.tamu.edu/MM/Zitney/radfr1.tar.gz
839,rdist1,Zitney,4134,4134,94408,Chemical Process Simulation Problem,1992,1992,17089956,0.005524180401634738,99.44758195983653,22.836961780358006,True,/Zitney/rdist1,https://sparse.tamu.edu/MM/Zitney/rdist1.tar.gz
840,rdist2,Zitney,3198,3198,56834,Chemical Process Simulation Problem,1992,1992,10227204,0.005557139566200107,99.44428604337999,17.77173233270794,True,/Zitney/rdist2,https://sparse.tamu.edu/MM/Zitney/rdist2.tar.gz
841,rdist3a,Zitney,2398,2398,61896,Chemical Process Simulation Problem,1992,1992,5750404,0.010763765467608884,98.9236234532391,25.811509591326104,True,/Zitney/rdist3a,https://sparse.tamu.edu/MM/Zitney/rdist3a.tar.gz
842,k3plates,Cunningham,11107,11107,378927,Acoustics Problem,2002,2002,123365449,0.0030715812496252496,99.69284187503747,34.11605293958765,True,/Cunningham/k3plates,https://sparse.tamu.edu/MM/Cunningham/k3plates.tar.gz
843,m3plates,Cunningham,11107,11107,6639,Acoustics Problem,2002,2002,123365449,5.3815716262662814e-05,99.99461842837374,0.5977311605293959,True,/Cunningham/m3plates,https://sparse.tamu.edu/MM/Cunningham/m3plates.tar.gz
844,qa8fk,Cunningham,66127,66127,1660579,Acoustics Problem,2002,2002,4372780129,0.0003797536009156156,99.96202463990844,25.111966367746913,True,/Cunningham/qa8fk,https://sparse.tamu.edu/MM/Cunningham/qa8fk.tar.gz
845,qa8fm,Cunningham,66127,66127,1660579,Acoustics Problem,2002,2002,4372780129,0.0003797536009156156,99.96202463990844,25.111966367746913,True,/Cunningham/qa8fm,https://sparse.tamu.edu/MM/Cunningham/qa8fm.tar.gz
846,bcsstk39,Boeing,46772,46772,2060662,Structural Problem,2002,2002,2187619984,0.0009419652476533603,99.90580347523466,44.05759856324297,True,/Boeing/bcsstk39,https://sparse.tamu.edu/MM/Boeing/bcsstk39.tar.gz
847,pkustk01,Chen,22044,22044,979380,Structural Problem,2002,2002,485937936,0.002015442564665295,99.79845574353347,44.42841589548176,True,/Chen/pkustk01,https://sparse.tamu.edu/MM/Chen/pkustk01.tar.gz
848,pkustk02,Chen,10800,10800,810000,Structural Problem,2002,2002,116640000,0.006944444444444444,99.30555555555556,75.0,True,/Chen/pkustk02,https://sparse.tamu.edu/MM/Chen/pkustk02.tar.gz
849,pkustk03,Chen,63336,63336,3130416,Structural Problem,2002,2002,4011448896,0.0007803704050976399,99.92196295949024,49.425539977264116,True,/Chen/pkustk03,https://sparse.tamu.edu/MM/Chen/pkustk03.tar.gz
850,pkustk04,Chen,55590,55590,4218660,Structural Problem,2002,2002,3090248100,0.0013651525261030013,99.86348474738969,75.88882892606584,True,/Chen/pkustk04,https://sparse.tamu.edu/MM/Chen/pkustk04.tar.gz
851,pkustk05,Chen,37164,37164,2205144,Structural Problem,2002,2002,1381162896,0.0015965850272884829,99.84034149727115,59.33548595414918,True,/Chen/pkustk05,https://sparse.tamu.edu/MM/Chen/pkustk05.tar.gz
852,pkustk06,Chen,43164,43164,2571768,Structural Problem,2002,2002,1863130896,0.0013803474600316006,99.86196525399684,59.581317764804005,True,/Chen/pkustk06,https://sparse.tamu.edu/MM/Chen/pkustk06.tar.gz
853,pkustk07,Chen,16860,16860,2418804,Structural Problem,2002,2002,284259600,0.008509137422271754,99.14908625777282,143.46405693950177,True,/Chen/pkustk07,https://sparse.tamu.edu/MM/Chen/pkustk07.tar.gz
854,pkustk08,Chen,22209,22209,3226671,Structural Problem,2002,2002,493239681,0.006541791190559139,99.34582088094409,145.28664055112793,True,/Chen/pkustk08,https://sparse.tamu.edu/MM/Chen/pkustk08.tar.gz
855,pkustk09,Chen,33960,33960,1583640,Structural Problem,2002,2002,1153281600,0.0013731598596561326,99.86268401403439,46.63250883392226,True,/Chen/pkustk09,https://sparse.tamu.edu/MM/Chen/pkustk09.tar.gz
856,pkustk10,Chen,80676,80676,4308984,Structural Problem,2002,2002,6508616976,0.0006620429525794852,99.93379570474205,53.41097724230254,True,/Chen/pkustk10,https://sparse.tamu.edu/MM/Chen/pkustk10.tar.gz
857,pkustk11,Chen,87804,87804,5217912,Structural Problem,2002,2002,7709542416,0.0006768121528420422,99.9323187847158,59.42681426814268,True,/Chen/pkustk11,https://sparse.tamu.edu/MM/Chen/pkustk11.tar.gz
858,pkustk12,Chen,94653,94653,7512317,Structural Problem,2002,2002,8959190409,0.0008385040005906632,99.91614959994092,79.36691916790804,True,/Chen/pkustk12,https://sparse.tamu.edu/MM/Chen/pkustk12.tar.gz
859,pkustk13,Chen,94893,94893,6616827,Structural Problem,2002,2002,9004681449,0.0007348207748909119,99.92651792251091,69.72934779172331,True,/Chen/pkustk13,https://sparse.tamu.edu/MM/Chen/pkustk13.tar.gz
860,pkustk14,Chen,151926,151926,14836504,Structural Problem,2002,2002,23081509476,0.0006427874232154053,99.93572125767845,97.65612205942367,True,/Chen/pkustk14,https://sparse.tamu.edu/MM/Chen/pkustk14.tar.gz
861,pivtol,MathWorks,102,102,306,Statistical/Mathematical Problem,2002,2002,10404,0.029411764705882353,97.05882352941177,3.0,True,/MathWorks/pivtol,https://sparse.tamu.edu/MM/MathWorks/pivtol.tar.gz
862,kim1,Kim,38415,38415,933195,2D/3D Problem,2002,2002,1475712225,0.0006323692276791975,99.93676307723209,24.292463881296367,True,/Kim/kim1,https://sparse.tamu.edu/MM/Kim/kim1.tar.gz
863,kim2,Kim,456976,456976,11330020,2D/3D Problem,2002,2002,208827064576,5.425551531361291e-05,99.99457444846864,24.793468365953572,True,/Kim/kim2,https://sparse.tamu.edu/MM/Kim/kim2.tar.gz
864,comsol,Langemyr,1500,1500,97645,Structural Problem,2002,2002,2250000,0.04339777777777778,95.66022222222223,65.09666666666666,True,/Langemyr/comsol,https://sparse.tamu.edu/MM/Langemyr/comsol.tar.gz
865,barth,Pothen,6691,6691,46187,Structural Problem,2003,2003,44769481,0.0010316626185592815,99.89683373814408,6.9028545807801525,True,/Pothen/barth,https://sparse.tamu.edu/MM/Pothen/barth.tar.gz
866,barth4,Pothen,6019,6019,40965,Structural Problem,2003,2003,36228361,0.0011307439494709682,99.8869256050529,6.805947831865758,True,/Pothen/barth4,https://sparse.tamu.edu/MM/Pothen/barth4.tar.gz
867,barth5,Pothen,15606,15606,107362,Structural Problem,2003,2003,243547236,0.00044082618946248277,99.95591738105375,6.879533512751506,True,/Pothen/barth5,https://sparse.tamu.edu/MM/Pothen/barth5.tar.gz
868,bodyy4,Pothen,17546,17546,121550,Structural Problem,2003,2003,307862116,0.000394819608139119,99.96051803918608,6.927504844408982,True,/Pothen/bodyy4,https://sparse.tamu.edu/MM/Pothen/bodyy4.tar.gz
869,bodyy5,Pothen,18589,18589,128853,Structural Problem,2003,2003,345550921,0.0003728914963592298,99.96271085036408,6.931680025821723,True,/Pothen/bodyy5,https://sparse.tamu.edu/MM/Pothen/bodyy5.tar.gz
870,bodyy6,Pothen,19366,19366,134208,Structural Problem,2003,2003,375041956,0.0003578479630156366,99.96421520369843,6.9300836517608175,True,/Pothen/bodyy6,https://sparse.tamu.edu/MM/Pothen/bodyy6.tar.gz
871,commanche_dual,Pothen,7920,7920,31680,Structural Problem,2003,2003,62726400,0.000505050505050505,99.94949494949495,4.0,True,/Pothen/commanche_dual,https://sparse.tamu.edu/MM/Pothen/commanche_dual.tar.gz
872,mesh1e1,Pothen,48,48,306,Structural Problem,2003,2003,2304,0.1328125,86.71875,6.375,True,/Pothen/mesh1e1,https://sparse.tamu.edu/MM/Pothen/mesh1e1.tar.gz
873,mesh1em1,Pothen,48,48,306,Structural Problem,2003,2003,2304,0.1328125,86.71875,6.375,True,/Pothen/mesh1em1,https://sparse.tamu.edu/MM/Pothen/mesh1em1.tar.gz
874,mesh1em6,Pothen,48,48,306,Structural Problem,2003,2003,2304,0.1328125,86.71875,6.375,True,/Pothen/mesh1em6,https://sparse.tamu.edu/MM/Pothen/mesh1em6.tar.gz
875,mesh2e1,Pothen,306,306,2018,Structural Problem,2003,2003,93636,0.021551540005980606,97.84484599940194,6.594771241830065,True,/Pothen/mesh2e1,https://sparse.tamu.edu/MM/Pothen/mesh2e1.tar.gz
876,mesh2em5,Pothen,306,306,2018,Structural Problem,2003,2003,93636,0.021551540005980606,97.84484599940194,6.594771241830065,True,/Pothen/mesh2em5,https://sparse.tamu.edu/MM/Pothen/mesh2em5.tar.gz
877,mesh3e1,Pothen,289,289,1377,Structural Problem,2003,2003,83521,0.01648687156523509,98.35131284347649,4.764705882352941,True,/Pothen/mesh3e1,https://sparse.tamu.edu/MM/Pothen/mesh3e1.tar.gz
878,mesh3em5,Pothen,289,289,1377,Structural Problem,2003,2003,83521,0.01648687156523509,98.35131284347649,4.764705882352941,True,/Pothen/mesh3em5,https://sparse.tamu.edu/MM/Pothen/mesh3em5.tar.gz
879,onera_dual,Pothen,85567,85567,419201,Structural Problem,2003,2003,7321711489,5.7254509499561625e-05,99.99427454905005,4.89909661434899,True,/Pothen/onera_dual,https://sparse.tamu.edu/MM/Pothen/onera_dual.tar.gz
880,pwt,Pothen,36519,36519,326107,Structural Problem,2003,2003,1333637361,0.0002445244933416349,99.97554755066584,8.929789972343164,True,/Pothen/pwt,https://sparse.tamu.edu/MM/Pothen/pwt.tar.gz
881,shuttle_eddy,Pothen,10429,10429,103599,Structural Problem,2003,2003,108764041,0.0009525115014805307,99.90474884985194,9.933742448940455,True,/Pothen/shuttle_eddy,https://sparse.tamu.edu/MM/Pothen/shuttle_eddy.tar.gz
882,skirt,Pothen,12598,12598,196520,Structural Problem,2003,2003,158709604,0.0012382363451678702,99.87617636548322,15.599301476424829,True,/Pothen/skirt,https://sparse.tamu.edu/MM/Pothen/skirt.tar.gz
883,sphere2,Pothen,66,66,450,Structural Problem,2003,2003,4356,0.10330578512396695,89.6694214876033,6.818181818181818,True,/Pothen/sphere2,https://sparse.tamu.edu/MM/Pothen/sphere2.tar.gz
884,sphere3,Pothen,258,258,1794,Structural Problem,2003,2003,66564,0.026951505318190013,97.304849468181,6.953488372093023,True,/Pothen/sphere3,https://sparse.tamu.edu/MM/Pothen/sphere3.tar.gz
885,tandem_dual,Pothen,94069,94069,460493,Structural Problem,2003,2003,8848976761,5.2039124119923765e-05,99.99479608758801,4.895268366837109,True,/Pothen/tandem_dual,https://sparse.tamu.edu/MM/Pothen/tandem_dual.tar.gz
886,tandem_vtx,Pothen,18454,18454,253350,Structural Problem,2003,2003,340550116,0.0007439433672076623,99.92560566327924,13.7287308984502,True,/Pothen/tandem_vtx,https://sparse.tamu.edu/MM/Pothen/tandem_vtx.tar.gz
887,fv1,Norris,9604,9604,85264,2D/3D Problem,2003,2003,92236816,0.0009244031146955463,99.90755968853044,8.877967513536026,True,/Norris/fv1,https://sparse.tamu.edu/MM/Norris/fv1.tar.gz
888,fv2,Norris,9801,9801,87025,2D/3D Problem,2003,2003,96059601,0.0009059479645350598,99.9094052035465,8.879196000408122,True,/Norris/fv2,https://sparse.tamu.edu/MM/Norris/fv2.tar.gz
889,fv3,Norris,9801,9801,87025,2D/3D Problem,2003,2003,96059601,0.0009059479645350598,99.9094052035465,8.879196000408122,True,/Norris/fv3,https://sparse.tamu.edu/MM/Norris/fv3.tar.gz
890,heart1,Norris,3557,3557,1385317,2D/3D Problem,2003,2003,12652249,0.10949175913309958,89.05082408669004,389.46218723643517,True,/Norris/heart1,https://sparse.tamu.edu/MM/Norris/heart1.tar.gz
891,heart2,Norris,2339,2339,680341,2D/3D Problem,2003,2003,5470921,0.12435584429020269,87.56441557097973,290.8683197947841,True,/Norris/heart2,https://sparse.tamu.edu/MM/Norris/heart2.tar.gz
892,heart3,Norris,2339,2339,680341,2D/3D Problem,2003,2003,5470921,0.12435584429020269,87.56441557097973,290.8683197947841,True,/Norris/heart3,https://sparse.tamu.edu/MM/Norris/heart3.tar.gz
893,lung1,Norris,1650,1650,7419,Computational Fluid Dynamics Problem,2003,2003,2722500,0.002725068870523416,99.72749311294766,4.496363636363636,True,/Norris/lung1,https://sparse.tamu.edu/MM/Norris/lung1.tar.gz
894,lung2,Norris,109460,109460,492564,Computational Fluid Dynamics Problem,2003,2003,11981491600,4.11104073219064e-05,99.9958889592678,4.499945185455874,True,/Norris/lung2,https://sparse.tamu.edu/MM/Norris/lung2.tar.gz
895,stomach,Norris,213360,213360,3021648,2D/3D Problem,2003,2003,45522489600,6.637703751597979e-05,99.9933622962484,14.162204724409449,True,/Norris/stomach,https://sparse.tamu.edu/MM/Norris/stomach.tar.gz
896,torso1,Norris,116158,116158,8516500,2D/3D Problem,2003,2003,13492680964,0.000631194054222655,99.93688059457774,73.31823895039516,True,/Norris/torso1,https://sparse.tamu.edu/MM/Norris/torso1.tar.gz
897,torso2,Norris,115967,115967,1033473,2D/3D Problem,2003,2003,13448345089,7.684759672365365e-05,99.99231524032763,8.911785249251942,True,/Norris/torso2,https://sparse.tamu.edu/MM/Norris/torso2.tar.gz
898,torso3,Norris,259156,259156,4429042,2D/3D Problem,2003,2003,67161832336,6.594581842023316e-05,99.99340541815798,17.090254518513945,True,/Norris/torso3,https://sparse.tamu.edu/MM/Norris/torso3.tar.gz
899,e40r0100,Shen,17281,17281,553562,2D/3D Problem,2003,2003,298632961,0.0018536533882473878,99.81463466117526,32.032984202303105,True,/Shen/e40r0100,https://sparse.tamu.edu/MM/Shen/e40r0100.tar.gz
900,shermanACa,Shen,3432,3432,25220,2D/3D Problem,2003,2003,11778624,0.002141166913894187,99.78588330861058,7.348484848484849,True,/Shen/shermanACa,https://sparse.tamu.edu/MM/Shen/shermanACa.tar.gz
901,shermanACb,Shen,18510,18510,145149,2D/3D Problem,2003,2003,342620100,0.00042364414697211285,99.95763558530278,7.8416531604538084,True,/Shen/shermanACb,https://sparse.tamu.edu/MM/Shen/shermanACb.tar.gz
902,shermanACd,Shen,6136,6136,53329,2D/3D Problem,2003,2003,37650496,0.0014164222431492005,99.85835777568508,8.691166883963493,True,/Shen/shermanACd,https://sparse.tamu.edu/MM/Shen/shermanACd.tar.gz
904,cage3,vanHeukelum,5,5,19,Directed Weighted Graph,2003,2003,25,0.76,24.0,3.8,True,/vanHeukelum/cage3,https://sparse.tamu.edu/MM/vanHeukelum/cage3.tar.gz
905,cage4,vanHeukelum,9,9,49,Directed Weighted Graph,2003,2003,81,0.6049382716049383,39.50617283950617,5.444444444444445,True,/vanHeukelum/cage4,https://sparse.tamu.edu/MM/vanHeukelum/cage4.tar.gz
906,cage5,vanHeukelum,37,37,233,Directed Weighted Graph,2003,2003,1369,0.1701972242512783,82.98027757487216,6.297297297297297,True,/vanHeukelum/cage5,https://sparse.tamu.edu/MM/vanHeukelum/cage5.tar.gz
907,cage6,vanHeukelum,93,93,785,Directed Weighted Graph,2003,2003,8649,0.09076193779627703,90.9238062203723,8.440860215053764,True,/vanHeukelum/cage6,https://sparse.tamu.edu/MM/vanHeukelum/cage6.tar.gz
908,cage7,vanHeukelum,340,340,3084,Directed Weighted Graph,2003,2003,115600,0.026678200692041524,97.33217993079585,9.070588235294117,True,/vanHeukelum/cage7,https://sparse.tamu.edu/MM/vanHeukelum/cage7.tar.gz
909,cage8,vanHeukelum,1015,1015,11003,Directed Weighted Graph,2003,2003,1030225,0.010680191220364484,98.93198087796355,10.840394088669951,True,/vanHeukelum/cage8,https://sparse.tamu.edu/MM/vanHeukelum/cage8.tar.gz
910,cage9,vanHeukelum,3534,3534,41594,Directed Weighted Graph,2003,2003,12489156,0.0033304091965862224,99.66695908034137,11.76966610073571,True,/vanHeukelum/cage9,https://sparse.tamu.edu/MM/vanHeukelum/cage9.tar.gz
911,cage10,vanHeukelum,11397,11397,150645,Directed Weighted Graph,2003,2003,129891609,0.0011597746856765782,99.88402253143234,13.217952092655961,True,/vanHeukelum/cage10,https://sparse.tamu.edu/MM/vanHeukelum/cage10.tar.gz
912,cage11,vanHeukelum,39082,39082,559722,Directed Weighted Graph,2003,2003,1527402724,0.0003664534514736141,99.96335465485264,14.321733790491786,True,/vanHeukelum/cage11,https://sparse.tamu.edu/MM/vanHeukelum/cage11.tar.gz
913,cage12,vanHeukelum,130228,130228,2032536,Directed Weighted Graph,2003,2003,16959331984,0.00011984764505568747,99.98801523549443,15.607519120312068,True,/vanHeukelum/cage12,https://sparse.tamu.edu/MM/vanHeukelum/cage12.tar.gz
